0.767423729,0.463371127,0.25597437,0.191716003,1
0.761987673,0.463177324,0.257995286,0.18744553,1
0.761987673,0.462208306,0.25597437,0.187151014,1
0.761987673,0.46027027,0.25597437,0.184058603,1
0.752927581,0.46027027,0.25597437,0.181849737,1
0.752927581,0.46027027,0.251932538,0.179788129,1
0.752927581,0.46027027,0.251932538,0.180180816,1
0.752927581,0.46027027,0.251932538,0.178610068,1
0.752927581,0.46027027,0.251932538,0.172916103,1
0.748397535,0.459193584,0.251932538,0.172130729,1
0.748397535,0.458116897,0.251932538,0.173456048,1
0.752927581,0.455963525,0.251932538,0.173897821,1
0.752927581,0.458834688,0.251932538,0.16948009,1
0.743867488,0.458116897,0.251932538,0.171836213,1
0.734807396,0.457040211,0.251932538,0.170952667,1
0.734807396,0.457040211,0.251643836,0.167712998,1
0.734807396,0.46027027,0.01,0.168302029,0
0.724841294,0.464146341,0.01,0.170363636,0
0.724841294,0.468453087,0.01,0.170363636,0
0.714875193,0.468453087,0.01,0.17271976,0
0.714875193,0.468453087,0.01,0.173014275,0
0.714875193,0.468453087,0.01,0.17271976,0
0.714875193,0.470821797,0.01,0.173897821,0
0.714875193,0.473190508,0.01,0.172130729,0
0.714875193,0.473190508,0.01,0.173014275,0
0.696755008,0.470821797,0.01,0.17271976,0
0.696755008,0.473190508,0.01,0.170756324,0
0.696755008,0.473190508,0.01,0.171541698,0
0.696755008,0.473190508,0.01,0.172130729,0
0.688600924,0.473190508,0.01,0.161528174,0
0.680446841,0.471611367,0.01,0.1607428,0
0.680446841,0.473190508,0.01,0.161528174,0
0.680446841,0.473190508,0.01,0.159761082,0
0.67440678,0.470032227,0.01,0.158288505,0
0.680446841,0.477497253,0.01,0.161528174,0
0.662326656,0.470032227,0.01,0.161724518,0
0.662326656,0.468453087,0.01,0.162706236,0
0.662326656,0.467017505,0.01,0.154459805,0
0.662326656,0.470821797,0.01,0.155932382,0
0.662326656,0.470032227,0.01,0.154459805,0
0.662326656,0.470821797,0.01,0.152692712,0
0.662326656,0.470821797,0.01,0.152250939,0
0.662326656,0.468453087,0.01,0.148569497,0
0.644206471,0.465581923,0.01,0.148962184,0
0.644206471,0.470821797,0.01,0.147391435,0
0.644206471,0.473190508,0.01,0.147391435,0
0.644206471,0.470821797,0.01,0.144740796,0
0.624274268,0.464146341,0.01,0.143268219,0
0.644206471,0.473190508,0.01,0.14385725,0
0.624274268,0.466299714,0.01,0.138261458,0
0.624274268,0.467017505,0.01,0.137574255,0
0.624274268,0.473190508,0.01,0.139145004,0
0.624274268,0.473190508,0.01,0.141795642,0
0.624274268,0.473190508,0.01,0.136494365,0
0.624274268,0.468453087,0.01,0.135610819,0
0.624274268,0.473190508,0.01,0.135316304,0
0.615214176,0.468453087,0.01,0.134138242,0
0.624274268,0.471611367,0.01,0.134825445,0
0.624274268,0.468453087,0.01,0.133254696,0
0.606154083,0.468453087,0.01,0.132665665,0
0.615214176,0.468453087,0.01,0.135905334,0
0.606154083,0.468453087,0.01,0.133254696,0
0.624274268,0.468453087,0.01,0.132076634,0
0.606154083,0.468453087,0.01,0.13296018,0
0.606154083,0.467017505,0.01,0.129916854,0
0.606154083,0.466299714,0.01,0.125597295,0
0.606154083,0.468453087,0.01,0.128542449,0
0.606154083,0.466299714,0.01,0.128247934,0
0.606154083,0.466299714,0.01,0.126775357,0
0.606154083,0.468453087,0.01,0.127364388,0
0.606154083,0.464146341,0.01,0.125008264,0
0.606154083,0.464146341,0.01,0.123535687,0
0.602077042,0.465223028,0.01,0.12530278,0
0.589845917,0.464146341,0.01,0.12530278,0
0.598,0.464146341,0.01,0.121768595,0
0.589845917,0.464146341,0.01,0.119117956,0
0.589845917,0.464146341,0.01,0.117350864,0
0.589845917,0.464146341,0.01,0.114994741,0
0.598,0.462208306,0.01,0.114994741,0
0.589845917,0.46027027,0.01,0.117350864,0
0.589845917,0.464146341,0.01,0.116958177,0
0.589845917,0.464146341,0.01,0.116467318,0
0.589845917,0.464146341,0.01,0.115583772,0
0.580785824,0.462208306,0.01,0.112344102,0
0.589845917,0.46027027,0.01,0.112049587,0
0.580785824,0.462208306,0.01,0.112049587,0
0.589845917,0.462208306,0.01,0.111166041,0
0.571725732,0.462208306,0.01,0.111166041,0
0.571725732,0.46027027,0.01,0.111755071,0
0.577765794,0.46027027,0.01,0.111264212,0
0.589845917,0.46027027,0.01,0.10674831,0
0.571725732,0.46027027,0.01,0.108515402,0
0.576255778,0.46027027,0.01,0.109693464,0
0.589845917,0.46027027,0.01,0.108515402,0
0.571725732,0.458116897,0.01,0.10733734,0
0.571725732,0.46027027,0.01,0.106453794,0
0.571725732,0.46027027,0.01,0.108515402,0
0.571725732,0.46027027,0.01,0.104097671,0
0.571725732,0.46027027,0.01,0.100858002,0
0.571725732,0.46027027,0.01,0.101447032,0
0.571725732,0.46027027,0.01,0.105275733,0
0.571725732,0.46027027,0.01,0.099287253,0
0.571725732,0.46027027,0.01,0.098501878,0
0.571725732,0.458116897,0.01,0.099385424,0
0.56568567,0.458834688,0.01,0.100465314,0
0.571725732,0.455963525,0.01,0.097912847,0
0.553605547,0.455963525,0.01,0.099974455,0
0.553605547,0.455963525,0.01,0.102625094,0
0.562665639,0.458116897,0.01,0.097912847,0
0.553605547,0.455963525,0.01,0.096734786,0
0.553605547,0.455963525,0.01,0.095556724,0
0.553605547,0.455963525,0.01,0.094378663,0
0.553605547,0.455963525,0.01,0.094967693,0
0.538656394,0.455963525,0.01,0.094673178,0
0.543639445,0.455963525,0.01,0.095262209,0
0.540317411,0.455963525,0.01,0.093789632,0
0.533673344,0.455963525,0.01,0.093789632,0
0.533673344,0.455963525,0.01,0.09261157,0
0.533673344,0.455963525,0.01,0.090549962,0
0.533673344,0.455963525,0.01,0.089960932,0
0.533673344,0.455963525,0.01,0.091728024,0
0.533673344,0.455963525,0.01,0.089960932,0
0.533673344,0.455963525,0.01,0.089666416,0
0.533673344,0.455963525,0.01,0.089371901,0
0.533673344,0.455963525,0.01,0.09261157,0
0.524613251,0.455963525,0.01,0.089371901,0
0.527633282,0.455963525,0.01,0.090059103,0
0.515553159,0.455963525,0.01,0.08495417,0
0.515553159,0.455963525,0.01,0.083776108,0
0.515553159,0.455963525,0.01,0.086132231,0
0.515553159,0.455963525,0.01,0.086132231,0
0.515553159,0.455963525,0.01,0.083776108,0
0.515553159,0.455963525,0.01,0.083579765,0
0.515553159,0.455963525,0.01,0.083481593,0
0.515553159,0.455963525,0.01,0.082598047,0
0.507399076,0.455963525,0.01,0.0817145,0
0.499244992,0.455963525,0.01,0.080536439,0
0.510117103,0.455963525,0.01,0.079063862,0
0.507399076,0.453810152,0.01,0.078769346,0
0.515553159,0.453810152,0.01,0.079652893,0
0.504681048,0.451656779,0.01,0.081027298,0
0.507399076,0.451656779,0.01,0.079652893,0
0.507399076,0.451656779,0.01,0.078474831,0
0.507399076,0.451656779,0.01,0.078180316,0
0.499244992,0.451656779,0.01,0.076118708,0
0.499244992,0.451656779,0.01,0.078180316,0
0.499244992,0.451656779,0.01,0.079358377,0
0.499244992,0.446919358,0.01,0.0778858,0
